ids
SM:S:FBFYW0:Q4428770_1
SM:S:FBFYW0:Q514717_0
SM:S:FBFYW0:Q468579_8
SM:S:FBFYW0:Q7324532_0
SM:S:FBFYW0:Q2006457_4
SM:S:FBFYW0:Q6680338_0
SM:S:FBFYW0:Q293133_1
SM:S:FBFYW0:Q6769979_1
SM:S:FBFYW0:Q1032270_1
SM:S:FBFYW0:Q1070829_2
SM:S:FBFYW0:Q108859_0
SM:S:FBFYW0:Q1100237_2
SM:S:FBFYW0:Q1111673_1
SM:S:FBFYW0:Q112096_0
SM:S:FBFYW0:Q11176608_0
SM:S:FBFYW0:Q1160471_0
SM:S:FBFYW0:Q1192630_0
SM:S:FBFYW0:Q12068272_0
SM:S:FBFYW0:Q12222219_1
SM:S:FBFYW0:Q12487908_7
SM:S:FBFYW0:Q12730882_0
SM:S:FBFYW0:Q1285163_3
SM:S:FBFYW0:Q1292492_1
SM:S:FBFYW0:Q1292179_0
SM:S:FBFYW0:Q1315769_10
SM:S:FBFYW0:Q13156969_0
SM:S:FBFYW0:Q1336281_1
SM:S:FBFYW0:Q1340699_2
SM:S:FBFYW0:Q13369882_7
SM:S:FBFYW0:Q1355921_2
SM:S:FBFYW0:Q13562430_0
SM:S:FBFYW0:Q1380993_2
SM:S:FBFYW0:Q1386944_1
SM:S:FBFYW0:Q1422305_0
SM:S:FBFYW0:Q1441575_0
SM:S:FBFYW0:Q14541026_0
SM:S:FBFYW0:Q1461567_1
SM:S:FBFYW0:Q151754_10
SM:S:FBFYW0:Q151754_11
SM:S:FBFYW0:Q151810_0
SM:S:FBFYW0:Q151810_1
SM:S:FBFYW0:Q1519985_0
SM:S:FBFYW0:Q152503_0
SM:S:FBFYW0:Q155979_0
SM:S:FBFYW0:Q15501761_0
SM:S:FBFYW0:Q16059435_0
SM:S:FBFYW0:Q557049_1
SM:S:FBFYW0:Q467912_1
SM:S:FBFYW0:Q200273_3
SM:S:FBFYW0:Q2663795_4
SM:S:FBFYW0:Q1265214_4
SM:S:FBFYW0:Q293133_0
SM:S:FBFYW0:Q1111673_3
SM:S:FBFYW0:Q16751076_0
SM:S:FBFYW0:Q16887325_0
SM:S:FBFYW0:Q16939466_0
SM:S:FBFYW0:Q16983687_0
SM:S:FBFYW0:Q16908893_0
SM:S:FBFYW0:Q16983687_6
SM:S:FBFYW0:Q16985699_0
SM:S:FBFYW0:Q1711150_0
SM:S:FBFYW0:Q17183029_2
SM:S:FBFYW0:Q1725367_1
SM:S:FBFYW0:Q17495911_0
SM:S:FBFYW0:Q17487912_2
SM:S:FBFYW0:Q17722077_0
SM:S:FBFYW0:Q1783953_0
SM:S:FBFYW0:Q18001353_0
SM:S:FBFYW0:Q1792973_0
SM:S:FBFYW0:Q1797989_2
SM:S:FBFYW0:Q18066929_0
SM:S:FBFYW0:Q18155863_0
SM:S:FBFYW0:Q18158921_0
SM:S:FBFYW0:Q18344867_11
SM:S:FBFYW0:Q18612223_0
SM:S:FBFYW0:Q18702994_6
SM:S:FBFYW0:Q18630753_1
SM:S:FBFYW0:Q18630923_1
SM:S:FBFYW0:Q1864225_0
SM:S:FBFYW0:Q18631323_0
SM:S:FBFYW0:Q18746502_0
SM:S:FBFYW0:Q1878458_0
SM:S:FBFYW0:Q1878458_2
SM:S:FBFYW0:Q18739884_0
SM:S:FBFYW0:Q18684048_1
SM:S:FBFYW0:Q1869913_2
SM:S:FBFYW0:Q1876415_2
SM:S:FBFYW0:Q1901454_0
SM:S:FBFYW0:Q1948021_1
SM:S:FBFYW0:Q19518082_1
SM:S:FBFYW0:Q1934544_4
SM:S:FBFYW0:Q19560104_1
SM:S:FBFYW0:Q19561106_1
SM:S:FBFYW0:Q194419_1
SM:S:FBFYW0:Q19609659_1
SM:S:FBFYW0:Q1977990_1
SM:S:FBFYW0:Q19873848_1
SM:S:FBFYW0:Q19834694_1
SM:S:FBFYW0:Q1981295_0
SM:S:FBFYW0:Q19845238_1
SM:S:FBFYW0:Q19867890_0
SM:S:FBFYW0:Q19873848_0
SM:S:FBFYW0:Q19895930_1
SM:S:FBFYW0:Q19879430_1
SM:S:FBFYW0:Q19879965_0
SM:S:FBFYW0:Q1998892_0
SM:S:FBFYW0:Q1999473_1
SM:S:FBFYW0:Q20022493_1
SM:S:FBFYW0:Q2010206_4
SM:S:FBFYW0:Q2010206_1
SM:S:FBFYW0:Q2006457_7
SM:S:FBFYW0:Q20090156_0
SM:S:FBFYW0:Q20090156_2
SM:S:FBFYW0:Q2026032_8
SM:S:FBFYW0:Q20273583_10
SM:S:FBFYW0:Q2026032_1
SM:S:FBFYW0:Q20273583_12
SM:S:FBFYW0:Q20273583_6
SM:S:FBFYW0:Q202475_0
SM:S:FBFYW0:Q2058081_3
SM:S:FBFYW0:Q20672003_1
SM:S:FBFYW0:Q2054872_0
SM:S:FBFYW0:Q2058081_2
SM:S:FBFYW0:Q392367_0
SM:S:FBFYW0:Q4027396_5
SM:S:FBFYW0:Q3944587_0
SM:S:FBFYW0:Q4115067_18
SM:S:FBFYW0:Q4074835_5
SM:S:FBFYW0:Q4158841_0
SM:S:FBFYW0:Q4200758_1
SM:S:FBFYW0:Q4312479_2
SM:S:FBFYW0:Q440597_3
SM:S:FBFYW0:Q442226_0
SM:S:FBFYW0:Q439868_4
SM:S:FBFYW0:Q441424_0
SM:S:FBFYW0:Q447173_0
SM:S:FBFYW0:Q444059_0
SM:S:FBFYW0:Q450278_3
SM:S:FBFYW0:Q4647507_4
SM:S:FBFYW0:Q456034_1
SM:S:FBFYW0:Q4578340_0
SM:S:FBFYW0:Q462751_0
SM:S:FBFYW0:Q468487_0
SM:S:FBFYW0:Q4696632_18
SM:S:FBFYW0:Q4706922_0
SM:S:FBFYW0:Q470362_0
SM:S:FBFYW0:Q4722042_3
SM:S:FBFYW0:Q4731505_0
SM:S:FBFYW0:Q4859098_0
SM:S:FBFYW0:Q4913110_3
SM:S:FBFYW0:Q4910064_0
SM:S:FBFYW0:Q4910668_4
SM:S:FBFYW0:Q4932162_0
SM:S:FBFYW0:Q4910064_3
SM:S:FBFYW0:Q491019_0
SM:S:FBFYW0:Q496004_1
